Time,Lap_Number,Engine_RPM,Engine_Torque_Nm,Speed_MS,Lat_Accel_G,Long_Accel_G,Pitch_Rad,Roll_Rad,CG_Height_m,Load_FL_N,Load_FR_N,Load_RL_N,Load_RR_N
22.873,1,0,0.0,0.0,-0.069,0.134,0.9769,0.0191,0.0,2,0,0,100
22.905,1,0,0.0,0.0,-0.101,-0.16,0.9769,0.0164,0.0,-2,0,0,100
22.936,1,0,0.0,0.01,0.071,-0.14,0.9769,0.0182,0.0,-2,0,0,100
22.967,1,0,0.0,0.0,-0.152,0.152,0.9769,0.0181,0.0,2,0,0,100
22.998,1,0,0.0,0.0,-0.127,-0.15,0.9769,0.0191,0.0,-2,0,0,100
23.029,1,0,0.0,0.01,-0.039,0.129,0.9769,0.0208,0.0,2,0,0,100
23.045,1,0,0.0,0.0,-0.098,0.133,0.9769,0.0206,0.0,2,0,0,100
23.062,1,0,0.0,0.01,0.063,-0.14,0.9769,0.0204,0.0,-2,0,0,100
23.093,1,0,0.0,0.0,0.1,-0.132,0.9769,0.0202,0.0,-2,0,0,100
23.11,1,0,0.0,0.0,-0.084,-0.143,0.9769,0.0201,0.0,-2,0,0,100
23.14,1,0,0.0,0.0,-0.046,-0.143,0.9769,0.0181,0.0,-2,0,0,100
23.157,1,0,0.0,0.0,0.026,-0.148,0.9769,0.0178,0.0,-2,0,0,100
23.173,1,0,0.0,0.0,0.003,0.114,0.9769,0.0175,0.0,2,0,0,100
23.205,1,0,0.0,0.0,-0.058,-0.157,0.9769,0.0189,0.0,-2,0,0,100
23.221,1,0,0.0,0.0,0.006,0.141,0.9769,0.0206,0.0,2,0,0,100
23.237,1,0,0.0,0.0,-0.129,0.138,0.9769,0.0183,0.0,2,0,0,100
23.268,1,0,0.0,0.0,-0.032,0.159,0.9769,0.0177,0.0,2,0,0,100
23.298,1,0,0.0,0.01,-0.067,0.152,0.9769,0.0189,0.0,2,0,0,100
23.33,1,0,0.0,0.0,0.025,0.149,0.9769,0.0188,0.0,2,0,0,100
23.346,1,0,0.0,0.01,-0.026,0.17,0.9769,0.0185,0.0,2,0,0,100
23.378,1,0,0.0,0.01,0.018,0.15,0.9769,0.0186,0.0,2,0,0,100
23.408,1,0,0.0,0.0,0.012,-0.178,0.9769,0.0181,0.0,-2,0,0,100
23.44,1,0,0.0,0.01,0.085,-0.139,0.9769,0.0191,0.0,-2,0,0,100
23.457,1,0,0.0,0.01,-0.062,-0.15,0.9769,0.0206,0.0,-2,0,0,100
23.487,1,0,0.0,0.0,-0.037,-0.137,0.9769,0.0209,0.0,-2,0,0,100
23.503,1,0,0.0,0.0,-0.0,0.149,0.9769,0.0203,0.0,2,0,0,100
23.519,1,0,0.0,0.0,-0.014,-0.162,0.9769,0.0191,0.0,-2,0,0,100
23.551,1,0,0.0,0.0,-0.106,0.149,0.9769,0.0165,0.0,2,0,0,100
23.581,1,0,0.0,0.01,-0.069,0.139,0.9769,0.0173,0.0,2,0,0,100
23.613,1,0,0.0,0.01,0.008,-0.152,0.9769,0.0172,0.0,-2,0,0,100
23.644,1,0,0.0,0.0,-0.013,-0.125,0.9769,0.0187,0.0,-2,0,0,100
23.675,1,0,0.0,0.0,0.013,-0.146,0.9769,0.0195,0.0,-2,0,0,100
23.706,1,0,0.0,0.0,0.029,0.139,0.9769,0.0202,0.0,2,0,0,100
23.737,1,0,0.0,0.0,-0.045,0.145,0.9769,0.0208,0.0,2,0,0,100
23.769,1,0,0.0,0.0,0.107,-0.139,0.9769,0.0204,0.0,-2,0,0,100
23.8,1,0,0.0,0.01,-0.0,-0.135,0.9769,0.0207,0.0,-2,0,0,100
23.816,1,0,0.0,0.0,0.06,0.16,0.9769,0.0209,0.0,2,0,0,100
23.847,1,0,0.0,0.0,0.014,-0.15,0.9769,0.0208,0.0,-2,0,0,100
23.864,1,0,0.0,0.0,-0.002,0.162,0.9769,0.0203,0.0,2,0,0,100
23.894,1,0,0.0,0.0,0.044,0.149,0.9769,0.0191,0.0,2,0,0,100
23.911,1,0,0.0,0.0,-0.059,0.165,0.9769,0.0203,0.0,2,0,0,100
23.927,1,0,0.0,0.0,-0.069,0.13,0.9769,0.0204,0.0,2,0,0,100
23.944,1,0,0.0,0.0,0.046,-0.14,0.9769,0.0207,0.0,-2,0,0,100
23.973,1,0,0.0,0.0,0.001,-0.165,0.9769,0.0205,0.0,-2,0,0,100
24.005,1,0,0.0,0.0,-0.024,-0.158,0.9769,0.0207,0.0,-2,0,0,100
24.021,1,0,0.0,0.0,0.0,-0.14,0.9769,0.0207,0.0,-2,0,0,100
24.037,1,0,0.0,0.01,0.018,0.137,0.9769,0.0203,0.0,2,0,0,100
24.068,1,0,0.0,0.0,-0.02,0.149,0.9769,0.0208,0.0,2,0,0,100
24.099,1,0,0.0,0.0,-0.061,-0.136,0.9769,0.0204,0.0,-2,0,0,100
24.13,1,0,0.0,0.0,-0.025,-0.13,0.9769,0.0206,0.0,-2,0,0,100
24.161,1,0,0.0,0.01,-0.036,0.145,0.9769,0.0209,0.0,2,0,0,100
24.178,1,0,0.0,0.0,0.013,-0.153,0.9769,0.0191,0.0,-2,0,0,100
24.208,1,0,0.0,0.01,-0.003,-0.153,0.9769,0.0191,0.0,-2,0,0,100
24.225,1,0,0.0,0.0,0.04,-0.13,0.9769,0.0203,0.0,-2,0,0,100
24.257,1,0,0.0,0.0,0.018,-0.14,0.9769,0.0194,0.0,-2,0,0,100
24.273,1,0,0.0,0.0,0.018,-0.145,0.9769,0.0205,0.0,-2,0,0,100
24.305,1,0,0.0,0.0,0.089,-0.153,0.9769,0.0206,0.0,-2,0,0,100
24.321,1,0,0.0,0.0,-0.031,-0.156,0.9769,0.0206,0.0,-2,0,0,100
24.352,1,0,0.0,0.0,0.038,-0.151,0.9769,0.0185,0.0,-2,0,0,100
24.382,1,0,0.0,0.0,-0.024,-0.145,0.9769,0.0183,0.0,-2,0,0,100
24.413,1,0,0.0,0.01,-0.027,-0.156,0.9769,0.0185,0.0,-2,0,0,100
24.444,1,0,0.0,0.0,0.119,0.148,0.9769,0.0188,0.0,2,0,0,100
24.461,1,0,0.0,0.0,-0.187,-0.145,0.9769,0.0192,0.0,-2,0,0,100
24.491,1,0,0.0,0.0,-0.005,0.159,0.9769,0.0192,0.0,2,0,0,100
24.522,1,0,0.0,0.0,0.062,0.164,0.9769,0.021,0.0,2,0,0,100
24.552,1,0,0.0,0.0,0.041,0.14,0.9769,0.0203,0.0,2,0,0,100
24.584,1,0,0.0,0.0,0.034,0.128,0.9769,0.0194,0.0,2,0,0,100
24.614,1,0,0.0,0.0,-0.027,-0.157,0.9769,0.0203,0.0,-2,0,0,100
24.631,1,0,0.0,0.01,0.047,0.126,0.9769,0.0205,0.0,2,0,0,100
24.647,1,0,0.0,0.0,-0.052,-0.164,0.9769,0.0202,0.0,-2,0,0,100
24.663,1,0,0.0,0.0,0.148,-0.143,0.9769,0.0193,0.0,-2,0,0,100
24.694,1,0,0.0,0.01,0.027,-0.167,0.9769,0.019,0.0,-2,0,0,100
24.711,1,0,0.0,0.01,0.007,-0.134,0.9769,0.0192,0.0,-2,0,0,100
24.727,1,0,0.0,0.0,-0.009,0.145,0.9769,0.0195,0.0,2,0,0,100
24.758,1,0,0.0,0.0,0.019,0.146,0.9769,0.0209,0.0,2,0,0,100
24.774,1,0,0.0,0.0,-0.007,0.155,0.9769,0.0185,0.0,2,0,0,100
24.805,1,0,0.0,0.01,0.012,0.137,0.9769,0.0206,0.0,2,0,0,100
24.837,1,0,0.0,0.01,0.106,-0.134,0.9769,0.0196,0.0,-2,0,0,100
24.867,1,0,0.0,0.0,0.079,-0.153,0.9769,0.0185,0.0,-2,0,0,100
24.898,1,0,0.0,0.0,-0.007,-0.141,0.9769,0.0194,0.0,-2,0,0,100
24.929,1,0,0.0,0.0,-0.048,-0.137,0.9769,0.0192,0.0,-2,0,0,100
24.959,1,0,0.0,0.0,0.001,0.132,0.9769,0.0188,0.0,2,0,0,100
24.991,1,0,0.0,0.0,-0.006,0.143,0.9769,0.0191,0.0,2,0,0,100
25.022,1,0,0.0,0.0,-0.013,0.13,0.9769,0.0175,0.0,2,0,0,100
25.053,1,0,0.0,0.0,-0.001,-0.163,0.9769,0.0181,0.0,-2,0,0,100
25.085,1,0,0.0,0.0,0.024,-0.123,0.9769,0.0182,0.0,-2,0,0,100
25.102,1,0,0.0,0.0,0.099,-0.131,0.9769,0.0188,0.0,-2,0,0,100
25.118,1,0,0.0,0.0,-0.047,0.153,0.9769,0.0183,0.0,2,0,0,100
25.134,1,0,0.0,0.01,-0.035,0.141,0.9769,0.0189,0.0,2,0,0,100
25.165,1,0,0.0,0.0,-0.005,0.15,0.9769,0.018,0.0,2,0,0,100
25.197,1,0,0.0,0.0,-0.036,-0.148,0.9769,0.0191,0.0,-2,0,0,100
25.228,1,0,0.0,0.01,-0.027,-0.14,0.9769,0.0212,0.0,-2,0,0,100
25.258,1,0,0.0,0.0,0.013,-0.144,0.9769,0.0203,0.0,-2,0,0,100
25.289,1,0,0.0,0.0,0.054,-0.139,0.9769,0.0193,0.0,-2,0,0,100
25.305,1,0,0.0,0.0,-0.012,-0.138,0.9769,0.0206,0.0,-2,0,0,100
25.321,1,0,0.0,0.01,0.064,0.157,0.9769,0.0202,0.0,2,0,0,100
25.338,1,0,0.0,0.0,-0.063,0.126,0.9769,0.0208,0.0,2,0,0,100
25.368,1,0,0.0,0.0,-0.012,0.133,0.9769,0.0211,0.0,2,0,0,100
25.399,1,0,0.0,0.0,0.002,0.145,0.9769,0.0204,0.0,2,0,0,100
25.43,1,0,0.0,0.0,0.123,0.146,0.9769,0.0203,0.0,2,0,0,100
25.46,1,0,0.0,0.0,0.027,0.116,0.9769,0.0183,0.0,2,0,0,100
25.477,1,0,0.0,0.0,0.014,0.125,0.9769,0.019,0.0,2,0,0,100
25.507,1,0,0.0,0.0,-0.002,0.159,0.9769,0.0182,0.0,2,0,0,100
25.523,1,0,0.0,0.0,-0.044,0.13,0.9769,0.0189,0.0,2,0,0,100
25.555,1,0,0.0,0.0,0.023,0.136,0.9769,0.0207,0.0,2,0,0,100
25.571,1,0,0.0,0.0,-0.015,-0.137,0.9769,0.0218,0.0,-2,0,0,100
25.588,1,0,0.0,0.01,-0.036,-0.152,0.9769,0.0207,0.0,-2,0,0,100
25.618,1,0,0.0,0.0,-0.103,-0.148,0.9769,0.0214,0.0,-2,0,0,100
25.649,1,0,0.0,0.0,-0.012,-0.133,0.9769,0.0206,0.0,-2,0,0,100
25.679,1,0,0.0,0.0,-0.003,-0.168,0.9769,0.0202,0.0,-2,0,0,100
25.696,1,0,0.0,0.0,0.013,-0.173,0.9769,0.021,0.0,-2,0,0,100
25.727,1,0,0.0,0.0,-0.055,0.155,0.9769,0.0207,0.0,2,0,0,100
25.744,1,0,0.0,0.0,-0.005,-0.155,0.9769,0.0207,0.0,-2,0,0,100
25.775,1,0,0.0,0.0,0.041,-0.139,0.9769,0.0202,0.0,-2,0,0,100
25.805,1,0,0.0,0.0,-0.006,-0.148,0.9769,0.0206,0.0,-2,0,0,100
25.821,1,0,0.0,0.0,0.005,-0.155,0.9769,0.0206,0.0,-2,0,0,100
25.852,1,0,0.0,0.0,0.128,-0.16,0.9769,0.0204,0.0,-2,0,0,100
25.883,1,0,0.0,0.0,-0.004,-0.159,0.9769,0.0204,0.0,-2,0,0,100
25.914,1,0,0.0,0.0,-0.024,0.139,0.9768,0.0204,0.0,2,0,0,100
25.945,1,0,0.0,0.01,0.046,0.141,0.9768,0.0203,0.0,2,0,0,100
25.976,1,0,0.0,0.01,0.024,-0.142,0.9768,0.021,0.0,-2,0,0,100
26.008,1,0,0.0,0.01,0.074,-0.132,0.9768,0.0205,0.0,-2,0,0,100
26.025,1,0,0.0,0.0,0.038,-0.147,0.9768,0.0193,0.0,-2,0,0,100
26.057,1,0,0.0,0.0,0.149,-0.148,0.9768,0.0191,0.0,-2,0,0,100
26.073,1,0,0.0,0.0,0.009,-0.141,0.9768,0.019,0.0,-2,0,0,100
26.105,1,0,0.0,0.0,0.016,-0.131,0.9768,0.0209,0.0,-2,0,0,100
26.137,1,0,0.0,0.01,0.018,0.13,0.9768,0.0206,0.0,2,0,0,100
26.167,1,0,0.0,0.01,0.108,0.135,0.9768,0.0204,0.0,2,0,0,100
26.198,1,0,0.0,0.01,0.15,0.146,0.9768,0.0205,0.0,2,0,0,100
26.214,1,0,0.0,0.01,0.074,0.158,0.9768,0.0211,0.0,2,0,0,100
26.246,1,0,0.0,0.0,0.259,0.155,0.9768,0.0193,0.0,2,0,0,100
26.276,1,0,0.0,0.0,0.047,-0.146,0.9768,0.0201,0.0,-2,0,0,100
26.293,1,0,0.0,0.0,0.015,0.128,0.9768,0.0206,0.0,2,0,0,100
26.325,1,0,0.0,0.0,-0.007,-0.156,0.9768,0.0191,0.0,-2,0,0,100
26.341,1,0,0.0,0.0,0.023,0.134,0.9768,0.0204,0.0,2,0,0,100
26.358,1,0,0.0,0.0,0.022,0.146,0.9768,0.021,0.0,2,0,0,100
26.374,1,0,0.0,0.0,0.009,-0.172,0.9768,0.0201,0.0,-2,0,0,100
26.405,1,0,0.0,0.0,-0.011,-0.131,0.9768,0.0195,0.0,-2,0,0,100
26.436,1,0,0.0,0.0,0.086,0.141,0.9768,0.0195,0.0,2,0,0,100
26.467,1,0,0.0,0.0,0.064,0.137,0.9768,0.0192,0.0,2,0,0,100
26.497,1,0,0.0,0.0,-0.046,0.15,0.9768,0.0187,0.0,2,0,0,100
26.529,1,0,0.0,0.0,-0.005,-0.127,0.9768,0.0191,0.0,-2,0,0,100
26.545,1,0,0.0,0.01,-0.023,0.139,0.9768,0.0195,0.0,2,0,0,100
26.562,1,0,0.0,0.0,-0.002,0.147,0.9768,0.0205,0.0,2,0,0,100
26.591,1,0,0.0,0.0,-0.012,0.143,0.9768,0.0205,0.0,2,0,0,100
26.608,1,0,0.0,0.0,-0.017,-0.131,0.9768,0.0205,0.0,-2,0,0,100
26.639,1,0,0.0,0.0,0.057,-0.133,0.9768,0.0209,0.0,-2,0,0,100
26.671,1,0,0.0,0.01,0.17,0.142,0.9768,0.0204,0.0,2,0,0,100
26.702,1,0,0.0,0.0,0.049,0.144,0.9768,0.0194,0.0,2,0,0,100
26.718,1,0,0.0,0.0,-0.056,0.15,0.9768,0.0207,0.0,2,0,0,100
26.75,1,0,0.0,0.0,0.009,0.143,0.9768,0.0192,0.0,2,0,0,100
26.781,1,0,0.0,0.0,0.036,-0.134,0.9768,0.0204,0.0,-2,0,0,100
26.812,1,0,0.0,0.0,-0.033,-0.121,0.9768,0.0211,0.0,-2,0,0,100
26.843,1,0,0.0,0.0,0.017,-0.133,0.9768,0.0206,0.0,-2,0,0,100
26.874,1,0,0.0,0.0,0.043,0.116,0.9768,0.0204,0.0,2,0,0,100
26.891,1,0,0.0,0.0,0.035,-0.123,0.9768,0.021,0.0,-2,0,0,100
26.921,1,0,0.0,0.0,0.004,0.15,0.9768,0.0207,0.0,2,0,0,100
26.953,1,0,0.0,0.0,0.031,0.148,0.9768,0.0206,0.0,2,0,0,100
26.985,1,0,0.0,0.0,-0.007,-0.142,0.9768,0.0208,0.0,-2,0,0,100
27.016,1,0,0.0,0.0,-0.068,-0.161,0.9768,0.0187,0.0,-2,0,0,100
27.033,1,0,0.0,0.0,0.047,-0.135,0.9768,0.0192,0.0,-2,0,0,100
27.064,1,0,0.0,0.0,0.004,-0.149,0.9768,0.0201,0.0,-2,0,0,100
27.095,1,0,0.0,0.01,0.089,-0.153,0.9768,0.0193,0.0,-2,0,0,100
27.126,1,0,0.0,0.0,-0.128,0.155,0.9768,0.0191,0.0,2,0,0,100
27.157,1,0,0.0,0.0,0.031,0.154,0.9768,0.0208,0.0,2,0,0,100
27.187,1,0,0.0,0.0,0.006,0.179,0.9768,0.0183,0.0,2,0,0,100
27.218,1,0,0.0,0.0,0.05,0.148,0.9768,0.0192,0.0,2,0,0,100
27.25,1,0,0.0,0.0,0.049,-0.148,0.9768,0.0208,0.0,-2,0,0,100
27.267,1,0,0.0,0.0,-0.086,-0.154,0.9768,0.0211,0.0,-2,0,0,100
27.297,1,0,0.0,0.0,-0.003,-0.161,0.9768,0.021,0.0,-2,0,0,100
27.314,1,0,0.0,0.0,-0.194,0.14,0.9768,0.021,0.0,2,0,0,100
27.33,1,0,0.0,0.01,0.002,0.137,0.9768,0.0203,0.0,2,0,0,100
27.346,1,0,0.0,0.0,0.045,-0.125,0.9768,0.0211,0.0,-2,0,0,100
27.377,1,0,0.0,0.01,0.028,0.141,0.9768,0.021,0.0,2,0,0,100
27.408,1,0,0.0,0.0,0.041,0.128,0.9768,0.0203,0.0,2,0,0,100
27.425,1,0,0.0,0.01,-0.044,-0.127,0.9768,0.021,0.0,-2,0,0,100
27.455,1,0,0.0,0.0,-0.053,-0.124,0.9768,0.0203,0.0,-2,0,0,100
27.486,1,0,0.0,0.01,-0.002,0.156,0.9768,0.019,0.0,2,0,0,100
27.517,1,0,0.0,0.0,-0.029,0.121,0.9768,0.0207,0.0,2,0,0,100
27.547,1,0,0.0,0.0,0.051,0.154,0.9768,0.0203,0.0,2,0,0,100
27.578,1,0,0.0,0.0,0.076,-0.146,0.9768,0.0204,0.0,-2,0,0,100
27.595,1,0,0.0,0.0,-0.09,0.141,0.9768,0.0206,0.0,2,0,0,100
27.611,1,0,0.0,0.0,0.017,-0.158,0.9768,0.0208,0.0,-2,0,0,100
27.643,1,0,0.0,0.01,0.068,0.146,0.9768,0.0205,0.0,2,0,0,100
27.659,1,0,0.0,0.01,-0.015,0.13,0.9768,0.0204,0.0,2,0,0,100
27.691,1,0,0.0,0.01,0.02,0.139,0.9768,0.0201,0.0,2,0,0,100
27.721,1,0,0.0,0.0,-0.027,0.155,0.9768,0.0189,0.0,2,0,0,100
27.753,1,0,0.0,0.0,0.049,-0.129,0.9768,0.0165,0.0,-2,0,0,100
27.77,1,0,0.0,0.01,-0.022,0.134,0.9768,0.0175,0.0,2,0,0,100
27.8,1,0,0.0,0.0,0.026,0.136,0.9768,0.0187,0.0,2,0,0,100
27.83,1,0,0.0,0.0,-0.014,-0.145,0.9768,0.0201,0.0,-2,0,0,100
27.861,1,0,0.0,0.01,-0.034,-0.149,0.9768,0.0202,0.0,-2,0,0,100
27.877,1,0,0.0,0.0,0.08,0.162,0.9768,0.0202,0.0,2,0,0,100
27.908,1,0,0.0,0.01,-0.039,0.145,0.9768,0.0194,0.0,2,0,0,100
27.94,1,0,0.0,0.01,-0.185,-0.148,0.9768,0.0181,0.0,-2,0,0,100
27.97,1,0,0.0,0.01,-0.031,-0.136,0.9768,0.0183,0.0,-2,0,0,100
27.987,1,0,0.0,0.01,-0.022,-0.148,0.9768,0.0168,0.0,-2,0,0,100
28.017,1,0,0.0,0.01,0.077,-0.14,0.9768,0.0136,0.0,-2,0,0,100
28.048,1,0,0.0,0.01,-0.016,-0.138,0.9768,0.0165,0.0,-2,0,0,100
28.078,1,0,0.0,0.01,-0.016,-0.148,0.9768,0.0163,0.0,-2,0,0,100
28.095,1,0,0.0,0.0,0.023,-0.14,0.9768,0.0175,0.0,-2,0,0,100
28.126,1,0,0.0,0.01,-0.065,-0.132,0.9768,0.0179,0.0,-2,0,0,100
28.157,1,0,0.0,0.01,0.007,0.142,0.9768,0.0191,0.0,2,0,0,100
28.188,1,0,0.0,0.0,0.033,0.123,0.9768,0.0207,0.0,2,0,0,100
28.22,1,0,0.0,0.0,0.003,0.159,0.9768,0.0201,0.0,2,0,0,100
28.236,1,0,0.0,0.0,-0.018,0.146,0.9768,0.0193,0.0,2,0,0,100
28.267,1,0,0.0,0.0,-0.025,0.1,0.9768,0.0193,0.0,2,0,0,100
28.283,1,0,0.0,0.0,0.112,0.132,0.9768,0.0193,0.0,2,0,0,100
28.315,1,0,0.0,0.0,-0.036,0.146,0.9768,0.0205,0.0,2,0,0,100
28.331,1,0,0.0,0.0,0.098,0.132,0.9768,0.0206,0.0,2,0,0,100
28.362,1,0,0.0,0.01,0.02,0.148,0.9768,0.0206,0.0,2,0,0,100
28.378,1,0,0.0,0.0,-0.068,-0.129,0.9768,0.0204,0.0,-2,0,0,100
28.409,1,0,0.0,0.0,-0.066,-0.15,0.9768,0.0208,0.0,-2,0,0,100
28.442,1,0,0.0,0.01,-0.053,0.151,0.9768,0.0211,0.0,2,0,0,100
28.472,1,0,0.0,0.0,-0.06,0.117,0.9768,0.0184,0.0,2,0,0,100
28.488,1,0,0.0,0.0,0.03,0.155,0.9768,0.0189,0.0,2,0,0,100
28.518,1,0,0.0,0.0,0.004,0.137,0.9768,0.0202,0.0,2,0,0,100
28.535,1,0,0.0,0.01,0.024,-0.149,0.9768,0.0206,0.0,-2,0,0,100
28.551,1,0,0.0,0.0,0.001,-0.124,0.9768,0.0206,0.0,-2,0,0,100
28.567,1,0,0.0,0.01,-0.015,0.171,0.9768,0.0201,0.0,2,0,0,100
28.583,1,0,0.0,0.0,-0.014,0.114,0.9768,0.0206,0.0,2,0,0,100
28.615,1,0,0.0,0.0,0.007,0.138,0.9768,0.0208,0.0,2,0,0,100
28.631,1,0,0.0,0.0,0.004,0.118,0.9768,0.0206,0.0,2,0,0,100
28.662,1,0,0.0,0.0,0.0,0.137,0.9768,0.0205,0.0,2,0,0,100
28.693,1,0,0.0,0.01,-0.183,0.139,0.9768,0.019,0.0,2,0,0,100
28.725,1,0,0.0,0.0,0.091,-0.138,0.9768,0.0188,0.0,-2,0,0,100
28.741,1,0,0.0,0.0,-0.156,0.135,0.9768,0.0193,0.0,2,0,0,100
28.772,1,0,0.0,0.01,-0.186,0.097,0.9768,0.0205,0.0,2,0,0,100
28.788,1,0,0.0,0.01,0.165,0.123,0.9768,0.0205,0.0,2,0,0,100
28.82,1,0,0.0,0.0,0.057,0.14,0.9768,0.0202,0.0,2,0,0,100
28.851,1,0,0.0,0.0,0.019,-0.129,0.9768,0.0182,0.0,-2,0,0,100
28.882,1,0,0.0,0.0,0.028,-0.138,0.9768,0.0184,0.0,-2,0,0,100
28.913,1,0,0.0,0.0,0.024,-0.143,0.9768,0.0201,0.0,-2,0,0,100
28.943,1,0,0.0,0.01,0.029,0.157,0.9768,0.021,0.0,2,0,0,100
28.975,1,0,0.0,0.0,0.041,0.129,0.9768,0.021,0.0,2,0,0,100
29.005,1,0,0.0,0.0,0.049,0.146,0.9768,0.0203,0.0,2,0,0,100
29.037,1,0,0.0,0.0,0.014,-0.156,0.9768,0.02,0.0,-2,0,0,100
29.067,1,0,0.0,0.0,-0.051,-0.148,0.9768,0.02,0.0,-2,0,0,100
29.099,1,0,0.0,0.0,0.005,-0.132,0.9768,0.0204,0.0,-2,0,0,100
29.129,1,0,0.0,0.01,-0.012,-0.144,0.9768,0.0203,0.0,-2,0,0,100
29.16,1,0,0.0,0.01,-0.068,0.148,0.9768,0.0211,0.0,2,0,0,100
29.19,1,0,0.0,0.0,-0.054,0.131,0.9768,0.0204,0.0,2,0,0,100
29.221,1,0,0.0,0.0,-0.002,0.134,0.9768,0.0209,0.0,2,0,0,100
29.237,1,0,0.0,0.0,0.002,0.136,0.9768,0.0183,0.0,2,0,0,100
29.268,1,0,0.0,0.01,0.01,0.144,0.9768,0.0201,0.0,2,0,0,100
29.299,1,0,0.0,0.01,-0.012,0.118,0.9768,0.0209,0.0,2,0,0,100
29.315,1,0,0.0,0.01,-0.039,-0.134,0.9768,0.0205,0.0,-2,0,0,100
29.346,1,0,0.0,0.01,-0.059,0.131,0.9768,0.0211,0.0,2,0,0,100
29.363,1,0,0.0,0.0,-0.021,-0.153,0.9768,0.0209,0.0,-2,0,0,100
29.393,1,0,0.0,0.01,0.064,0.154,0.9768,0.0202,0.0,2,0,0,100
29.424,1,0,0.0,0.01,0.056,0.148,0.9768,0.0213,0.0,2,0,0,100
29.455,1,0,0.0,0.01,-0.033,0.157,0.9768,0.0206,0.0,2,0,0,100
29.487,1,0,0.0,0.0,-0.052,-0.17,0.9768,0.0204,0.0,-2,0,0,100
29.503,1,0,0.0,0.0,0.014,0.132,0.9768,0.0184,0.0,2,0,0,100
29.533,1,0,0.0,0.01,0.092,0.116,0.9768,0.0184,0.0,2,0,0,100
29.564,1,0,0.0,0.01,-0.022,0.166,0.9768,0.0203,0.0,2,0,0,100
29.581,1,0,0.0,0.01,0.164,0.149,0.9768,0.0212,0.0,2,0,0,100
29.597,1,0,0.0,0.0,-0.196,-0.145,0.9768,0.0212,0.0,-2,0,0,100
29.613,1,0,0.0,0.01,0.139,-0.151,0.9768,0.021,0.0,-2,0,0,100
29.629,1,0,0.0,0.01,-0.045,0.114,0.9768,0.0206,0.0,2,0,0,100
29.646,1,0,0.0,0.01,-0.072,0.111,0.9768,0.0208,0.0,2,0,0,100
29.678,1,0,0.0,0.0,-0.133,0.12,0.9768,0.0206,0.0,2,0,0,100
29.709,1,0,0.0,0.0,-0.047,-0.147,0.9768,0.0202,0.0,-2,0,0,100
29.74,1,0,0.0,0.0,-0.004,-0.125,0.9768,0.0202,0.0,-2,0,0,100
29.771,1,0,0.0,0.0,0.015,-0.15,0.9768,0.0208,0.0,-2,0,0,100
29.803,1,0,0.0,0.0,-0.028,0.173,0.9768,0.0201,0.0,2,0,0,100
29.819,1,0,0.0,0.0,0.047,-0.15,0.9768,0.021,0.0,-2,0,0,100
29.835,1,0,0.0,0.0,-0.062,-0.169,0.9768,0.0208,0.0,-2,0,0,100
29.867,1,0,0.0,0.0,0.028,-0.146,0.9768,0.0205,0.0,-2,0,0,100
29.897,1,0,0.0,0.0,-0.058,-0.135,0.9768,0.0192,0.0,-2,0,0,100
29.913,1,0,0.0,0.0,0.023,-0.15,0.9768,0.0166,0.0,-2,0,0,100
29.929,1,0,0.0,0.0,-0.041,0.106,0.9768,0.0176,0.0,2,0,0,100
29.961,1,0,0.0,0.0,-0.019,-0.143,0.9768,0.019,0.0,-2,0,0,100
29.992,1,0,0.0,0.01,0.005,-0.127,0.9768,0.0193,0.0,-2,0,0,100
30.023,1,0,0.0,0.0,-0.017,-0.107,0.9768,0.0205,0.0,-2,0,0,100
30.055,1,0,0.0,0.01,-0.124,0.132,0.9768,0.0211,0.0,2,0,0,100
30.071,1,0,0.0,0.01,-0.029,0.141,0.9768,0.0208,0.0,2,0,0,100
30.103,1,0,0.0,0.0,-0.043,0.185,0.9768,0.0193,0.0,2,0,0,100
30.133,1,0,0.0,0.0,-0.029,0.145,0.9768,0.0182,0.0,2,0,0,100
30.15,1,0,0.0,0.0,0.032,0.153,0.9768,0.0188,0.0,2,0,0,100
30.18,1,0,0.0,0.0,0.005,0.161,0.9768,0.018,0.0,2,0,0,100
30.211,1,0,0.0,0.0,-0.004,0.141,0.9768,0.0191,0.0,2,0,0,100
30.227,1,0,0.0,0.0,0.031,-0.147,0.9768,0.0195,0.0,-2,0,0,100
30.244,1,0,0.0,0.01,0.103,-0.145,0.9768,0.021,0.0,-2,0,0,100
30.274,1,0,0.0,0.0,0.148,-0.157,0.9768,0.021,0.0,-2,0,0,100
30.305,1,0,0.0,0.0,0.093,-0.128,0.9768,0.0209,0.0,-2,0,0,100
30.321,1,0,0.0,0.0,-0.064,-0.136,0.9768,0.021,0.0,-2,0,0,100
30.337,1,0,0.0,0.01,-0.021,0.146,0.9768,0.0211,0.0,2,0,0,100
30.353,1,0,0.0,0.01,-0.09,0.127,0.9768,0.0209,0.0,2,0,0,100
30.384,1,0,0.0,0.01,0.113,0.142,0.9768,0.0203,0.0,2,0,0,100
30.415,1,0,0.0,0.01,0.009,0.166,0.9768,0.0203,0.0,2,0,0,100
30.447,1,0,0.0,0.01,0.063,-0.132,0.9768,0.0205,0.0,-2,0,0,100
30.477,1,0,0.0,0.0,0.028,-0.155,0.9768,0.0206,0.0,-2,0,0,100
