Time,Lap_Number,Engine_RPM,Engine_Torque_Nm,Speed_MS,Lat_Accel_G,Long_Accel_G,Pitch_Rad,Roll_Rad,CG_Height_m,Load_FL_N,Load_FR_N,Load_RL_N,Load_RR_N
15.073,1,0,0.0,54.6,0.082,0.948,0.9744,1.0,0.0,177,169,169,100
15.104,1,0,0.0,54.9,0.056,0.929,0.9744,1.0,0.0,177,170,170,100
15.135,1,0,0.0,55.18,0.044,0.918,0.9744,1.0,0.0,178,171,171,100
15.151,1,0,0.0,55.31,0.043,0.913,0.9744,1.0,0.0,178,171,171,100
15.182,1,0,0.0,55.58,0.046,0.905,0.9744,1.0,0.0,179,172,172,100
15.213,1,0,0.0,55.87,0.057,0.893,0.9744,1.0,0.0,180,173,173,100
15.244,1,0,0.0,56.13,0.073,0.893,0.9744,1.0,0.0,181,174,174,100
15.276,1,0,0.0,56.42,0.094,0.89,0.9744,1.0,0.0,182,175,175,100
15.308,1,0,0.0,56.67,0.12,0.756,0.9744,0.9904,0.0,181,174,174,100
15.339,1,0,0.0,56.82,0.143,0.169,0.9743,0.9305,0.0,176,172,172,100
15.371,1,0,0.0,56.78,0.149,-0.352,0.9743,0.8163,0.0,172,171,171,100
15.388,1,0,0.0,56.71,0.148,-0.532,0.9743,0.7442,0.0,170,170,170,100
15.419,1,0,0.0,56.5,0.13,-0.865,0.9743,0.5615,0.0,167,167,167,100
15.435,1,0,0.0,56.33,0.117,-1.039,0.9743,0.4372,0.0,165,166,166,100
15.452,1,0,0.0,56.17,0.107,-1.149,0.9743,0.3408,0.0,164,165,165,100
15.468,1,0,0.0,55.95,0.093,-1.246,0.9743,0.252,0.0,163,163,163,100
15.499,1,0,0.0,55.57,0.076,-1.369,0.9743,0.1561,0.0,161,161,162,100
15.53,1,0,0.0,55.15,0.065,-1.44,0.9743,0.1008,0.0,161,159,159,100
15.561,1,0,0.0,54.67,0.059,-1.518,0.9743,0.0665,0.0,161,157,157,100
15.578,1,0,0.0,54.45,0.056,-1.552,0.9743,0.0565,0.0,161,156,156,100
15.61,1,0,0.0,53.94,0.057,-1.563,0.9743,0.0423,0.0,161,153,153,100
15.641,1,0,0.0,53.48,0.06,-1.592,0.9743,0.035,0.0,160,151,151,100
15.672,1,0,0.0,52.96,0.063,-1.618,0.9743,0.0306,0.0,158,149,149,100
15.688,1,0,0.0,52.73,0.062,-1.621,0.9743,0.0293,0.0,158,147,149,100
15.705,1,0,0.0,52.44,0.067,-1.625,0.9743,0.0282,0.0,157,146,148,100
15.736,1,0,0.0,51.96,0.073,-1.631,0.9743,0.027,0.0,155,143,147,100
15.768,1,0,0.0,51.43,0.073,-1.626,0.9743,0.0262,0.0,153,141,146,100
15.798,1,0,0.0,50.96,0.075,-1.607,0.9743,0.0256,0.0,151,138,145,100
15.829,1,0,0.0,50.48,0.072,-1.586,0.9743,0.0255,0.0,147,136,144,100
15.861,1,0,0.0,49.97,0.068,-1.549,0.9743,0.0258,0.0,143,134,143,100
15.892,1,0,0.0,49.52,0.082,-1.521,0.9743,0.0255,0.0,145,133,142,100
15.923,1,0,0.0,49.03,0.087,-1.529,0.9743,0.0261,0.0,138,131,140,100
15.955,1,0,0.0,48.58,0.092,-1.535,0.9743,0.0249,0.0,140,131,139,100
15.971,1,0,0.0,48.35,0.098,-1.54,0.9743,0.0257,0.0,137,130,139,100
15.987,1,0,0.0,48.08,0.1,-1.521,0.9743,0.0254,0.0,142,130,138,100
16.018,1,0,0.0,47.62,0.096,-1.562,0.9743,0.0255,0.0,136,130,137,100
16.034,1,0,0.0,47.35,0.082,-1.573,0.9743,0.0262,0.0,141,131,136,100
16.051,1,0,0.0,47.12,0.107,-1.529,0.9743,0.0258,0.0,138,131,136,100
16.082,1,0,0.0,46.66,0.081,-1.588,0.9743,0.0254,0.0,133,131,134,100
16.098,1,0,0.0,46.39,0.086,-1.561,0.9743,0.0258,0.0,138,131,134,100
16.114,1,0,0.0,46.16,0.09,-1.553,0.9743,0.0253,0.0,135,131,133,100
16.145,1,0,0.0,45.71,0.075,-1.545,0.9743,0.0259,0.0,130,130,132,100
16.176,1,0,0.0,45.21,0.074,-1.538,0.9743,0.0256,0.0,133,129,130,100
16.208,1,0,0.0,44.76,0.071,-1.541,0.9743,0.0255,0.0,128,127,128,100
16.224,1,0,0.0,44.49,0.064,-1.544,0.9743,0.0259,0.0,130,126,128,100
16.254,1,0,0.0,44.05,0.053,-1.53,0.9743,0.0253,0.0,128,125,126,100
16.285,1,0,0.0,43.6,0.055,-1.521,0.9743,0.0254,0.0,123,124,125,100
16.301,1,0,0.0,43.38,0.06,-1.483,0.9743,0.0263,0.0,129,123,124,100
16.333,1,0,0.0,42.89,0.069,-1.488,0.9743,0.0256,0.0,123,122,123,100
16.349,1,0,0.0,42.62,0.059,-1.527,0.9743,0.0257,0.0,120,121,122,100
16.38,1,0,0.0,42.17,0.065,-1.517,0.9743,0.0261,0.0,123,120,121,100
16.396,1,0,0.0,41.95,0.073,-1.496,0.9743,0.0261,0.0,121,119,120,100
16.427,1,0,0.0,41.51,0.078,-1.48,0.9743,0.0256,0.0,124,118,119,100
16.443,1,0,0.0,41.25,0.067,-1.499,0.9743,0.0258,0.0,120,117,118,100
16.459,1,0,0.0,41.02,0.078,-1.517,0.9743,0.0251,0.0,118,116,118,100
16.476,1,0,0.0,40.76,0.071,-1.539,0.9743,0.0257,0.0,115,116,117,100
16.492,1,0,0.0,40.54,0.08,-1.458,0.9743,0.0255,0.0,121,115,116,100
16.508,1,0,0.0,40.28,0.092,-1.487,0.9743,0.0252,0.0,117,114,116,100
16.525,1,0,0.0,40.05,0.084,-1.516,0.9743,0.0255,0.0,115,114,115,100
16.555,1,0,0.0,39.61,0.097,-1.458,0.9743,0.0255,0.0,118,112,114,100
16.571,1,0,0.0,39.35,0.095,-1.498,0.9743,0.0257,0.0,115,111,113,100
16.588,1,0,0.0,39.13,0.079,-1.51,0.9743,0.0257,0.0,112,111,112,100
16.604,1,0,0.0,38.91,0.074,-1.498,0.9743,0.026,0.0,114,110,112,100
16.634,1,0,0.0,38.43,0.081,-1.508,0.9743,0.0258,0.0,111,109,110,100
16.651,1,0,0.0,38.21,0.074,-1.508,0.9743,0.0259,0.0,109,108,110,100
16.682,1,0,0.0,37.78,0.08,-1.461,0.9743,0.0261,0.0,111,107,108,100
16.698,1,0,0.0,37.51,0.069,-1.499,0.9743,0.0257,0.0,108,106,108,100
16.714,1,0,0.0,37.29,0.076,-1.453,0.9743,0.0261,0.0,106,106,107,100
16.745,1,0,0.0,36.86,0.064,-1.481,0.9743,0.026,0.0,108,105,106,100
16.761,1,0,0.0,36.6,0.066,-1.428,0.9743,0.0257,0.0,105,104,105,100
16.791,1,0,0.0,36.17,0.049,-1.457,0.9743,0.0253,0.0,108,103,103,100
16.822,1,0,0.0,35.73,0.049,-1.46,0.9743,0.0256,0.0,102,102,102,100
16.853,1,0,0.0,35.3,0.041,-1.455,0.9743,0.0256,0.0,105,101,101,100
16.869,1,0,0.0,35.04,0.042,-1.436,0.9743,0.0255,0.0,101,100,100,100
16.901,1,0,0.0,34.61,0.039,-1.43,0.9743,0.0257,0.0,104,99,99,100
16.933,1,0,0.0,34.13,0.044,-1.472,0.9743,0.026,0.0,97,97,97,100
16.949,1,0,0.0,33.87,0.044,-1.488,0.9743,0.0254,0.0,103,97,97,100
16.981,1,0,0.0,33.44,0.06,-1.416,0.9743,0.0258,0.0,96,95,95,100
16.998,1,0,0.0,33.18,0.048,-1.499,0.9743,0.026,0.0,97,95,95,100
17.03,1,0,0.0,32.76,0.059,-1.488,0.9743,0.0257,0.0,94,93,94,100
17.046,1,0,0.0,32.5,0.057,-1.474,0.9743,0.0258,0.0,92,92,93,100
17.062,1,0,0.0,32.28,0.068,-1.436,0.9743,0.0258,0.0,97,92,92,100
17.079,1,0,0.0,32.03,0.081,-1.404,0.9743,0.0267,0.0,93,91,92,100
17.11,1,0,0.0,31.6,0.073,-1.397,0.9743,0.0254,0.0,96,90,91,100
17.126,1,0,0.0,31.35,0.082,-1.416,0.9743,0.0262,0.0,91,89,90,100
17.158,1,0,0.0,30.92,0.075,-1.389,0.9743,0.0254,0.0,93,88,89,100
17.188,1,0,0.0,30.51,0.07,-1.472,0.9743,0.0257,0.0,87,87,87,100
17.205,1,0,0.0,30.24,0.061,-1.465,0.9743,0.0255,0.0,93,86,87,100
17.221,1,0,0.0,30.04,0.086,-1.367,0.9743,0.0255,0.0,88,85,86,100
17.237,1,0,0.0,29.83,0.064,-1.478,0.9743,0.026,0.0,86,85,86,100
17.253,1,0,0.0,29.56,0.054,-1.466,0.9743,0.0254,0.0,83,84,85,100
17.285,1,0,0.0,29.15,0.049,-1.471,0.9743,0.0257,0.0,84,83,83,100
17.301,1,0,0.0,28.89,0.039,-1.462,0.9743,0.0256,0.0,81,82,83,100
17.333,1,0,0.0,28.48,0.026,-1.465,0.9743,0.0251,0.0,82,81,81,100
17.349,1,0,0.0,28.21,0.027,-1.485,0.9743,0.0254,0.0,79,80,80,100
17.38,1,0,0.0,27.8,0.016,-1.468,0.9743,0.0262,0.0,80,79,79,100
17.41,1,0,0.0,27.38,0.014,-1.303,0.9743,0.0262,0.0,80,78,78,100
17.442,1,0,0.0,26.91,0.016,-1.462,0.9743,0.0256,0.0,82,77,77,100
17.458,1,0,0.0,26.72,0.019,-1.35,0.9743,0.0256,0.0,77,76,76,100
17.474,1,0,0.0,26.46,0.011,-1.485,0.9743,0.0256,0.0,74,75,75,100
17.505,1,0,0.0,26.05,0.017,-1.389,0.9743,0.0252,0.0,74,74,74,100
17.521,1,0,0.0,25.83,0.013,-1.459,0.9743,0.0254,0.0,76,74,74,100
17.553,1,0,0.0,25.38,0.021,-1.384,0.9743,0.0254,0.0,72,72,72,100
17.569,1,0,0.0,25.17,0.023,-1.444,0.9743,0.0254,0.0,77,72,72,100
17.6,1,0,0.0,24.76,0.029,-1.396,0.9743,0.0255,0.0,69,71,71,100
17.631,1,0,0.0,24.3,0.042,-1.394,0.9743,0.0261,0.0,69,69,69,100
17.648,1,0,0.0,24.09,0.032,-1.464,0.9743,0.0255,0.0,72,69,69,100
17.679,1,0,0.0,23.64,0.043,-1.366,0.9743,0.026,0.0,66,67,67,100
17.71,1,0,0.0,23.23,0.036,-1.439,0.9743,0.026,0.0,66,66,66,100
17.741,1,0,0.0,22.79,0.045,-1.432,0.9743,0.0258,0.0,65,65,65,100
17.758,1,0,0.0,22.58,0.054,-1.343,0.9743,0.0252,0.0,62,64,65,100
17.789,1,0,0.0,22.17,0.046,-1.433,0.9743,0.0255,0.0,63,63,63,100
17.819,1,0,0.0,21.76,0.058,-1.362,0.9743,0.0261,0.0,64,62,62,100
17.85,1,0,0.0,21.31,0.043,-1.44,0.9743,0.0252,0.0,66,61,61,100
17.866,1,0,0.0,21.11,0.052,-1.347,0.9743,0.0256,0.0,60,60,60,100
17.883,1,0,0.0,20.86,0.032,-1.441,0.9743,0.0256,0.0,66,59,60,100
17.899,1,0,0.0,20.66,0.034,-1.366,0.9743,0.0262,0.0,59,59,59,100
17.931,1,0,0.0,20.22,0.016,-1.334,0.9743,0.0264,0.0,59,58,58,100
17.948,1,0,0.0,20.02,0.013,-1.371,0.9743,0.0265,0.0,56,57,57,100
17.979,1,0,0.0,19.58,0.002,-1.308,0.9743,0.0261,0.0,55,56,56,100
18.01,1,0,0.0,19.17,-0.002,-1.332,0.9743,0.026,0.0,54,55,55,100
18.04,1,0,0.0,18.77,-0.005,-1.353,0.9743,0.0263,0.0,55,53,53,100
18.056,1,0,0.0,18.53,-0.003,-1.398,0.9743,0.0252,0.0,50,53,53,100
18.086,1,0,0.0,18.13,-0.002,-1.301,0.9743,0.0255,0.0,50,52,52,100
18.102,1,0,0.0,17.92,-0.006,-1.452,0.9743,0.0256,0.0,56,51,51,100
18.133,1,0,0.0,17.52,-0.006,-1.413,0.9743,0.0259,0.0,51,50,50,100
18.164,1,0,0.0,17.08,0.001,-1.39,0.9743,0.0257,0.0,47,49,49,100
18.195,1,0,0.0,16.68,0.014,-1.329,0.9743,0.0264,0.0,46,47,47,100
18.226,1,0,0.0,16.31,0.039,-1.068,0.9743,0.0259,0.0,42,46,46,100
18.242,1,0,0.0,16.08,0.026,-1.426,0.9743,0.0263,0.0,56,46,46,100
18.274,1,0,0.0,15.74,0.044,-1.208,0.9743,0.0264,0.0,47,43,43,100
18.305,1,0,0.0,15.35,0.047,-1.25,0.9743,0.0261,0.0,42,45,45,100
18.322,1,0,0.0,15.16,0.068,-1.119,0.9743,0.0266,0.0,45,42,42,100
18.352,1,0,0.0,14.8,0.046,-1.448,0.9743,0.0262,0.0,52,41,41,100
18.383,1,0,0.0,14.46,0.043,-1.409,0.9743,0.0264,0.0,43,40,40,100
18.415,1,0,0.0,14.11,0.062,-0.936,0.9743,0.0263,0.0,38,38,38,100
18.445,1,0,0.0,13.73,0.086,-1.121,0.9743,0.0267,0.0,34,42,40,100
18.461,1,0,0.0,13.54,0.039,-1.38,0.9743,0.0263,0.0,47,39,41,100
18.493,1,0,0.0,13.16,0.021,-1.363,0.9743,0.0265,0.0,43,36,36,100
18.509,1,0,0.0,12.98,0.038,-1.148,0.9743,0.0267,0.0,33,36,37,100
18.526,1,0,0.0,12.77,0.016,-1.363,0.9743,0.0264,0.0,38,36,36,100
18.557,1,0,0.0,12.44,0.009,-1.355,0.9743,0.0264,0.0,38,36,36,100
18.588,1,0,0.0,12.06,0.007,-1.39,0.9743,0.0273,0.0,40,34,34,100
18.619,1,0,0.0,11.72,0.003,-1.376,0.9743,0.0267,0.0,29,33,33,100
18.65,1,0,0.0,11.38,-0.012,-1.401,0.9743,0.0266,0.0,28,33,32,100
18.666,1,0,0.0,11.17,-0.022,-0.762,0.9743,0.0266,0.0,36,32,32,100
18.697,1,0,0.0,10.83,-0.018,-0.949,0.9743,0.0268,0.0,36,31,31,100
18.713,1,0,0.0,10.67,-0.011,-1.342,0.9743,0.0266,0.0,25,30,30,100
18.729,1,0,0.0,10.46,-0.014,-1.089,0.9743,0.0264,0.0,38,30,30,100
18.76,1,0,0.0,10.12,-0.01,-1.051,0.9743,0.0266,0.0,30,29,29,100
18.79,1,0,0.0,9.75,0.002,-1.185,0.9743,0.0267,0.0,20,28,28,100
18.806,1,0,0.0,9.58,0.005,-1.427,0.9743,0.0261,0.0,34,27,27,100
18.838,1,0,0.0,9.19,0.007,-1.337,0.9743,0.0273,0.0,35,26,26,100
18.869,1,0,0.0,8.85,0.034,-1.022,0.9743,0.0263,0.0,26,25,25,100
18.9,1,0,0.0,8.46,0.049,-0.946,0.9743,0.0267,0.0,21,24,24,100
18.916,1,0,0.0,8.28,0.039,-1.165,0.9743,0.0267,0.0,25,23,23,100
18.933,1,0,0.0,8.07,0.051,-1.184,0.9743,0.0272,0.0,16,23,23,100
18.949,1,0,0.0,7.93,0.027,-1.377,0.9743,0.0267,0.0,28,22,22,100
18.98,1,0,0.0,7.6,0.036,-0.791,0.9743,0.0259,0.0,26,21,21,100
19.011,1,0,0.0,7.27,0.034,-0.703,0.9743,0.0267,0.0,16,20,21,100
19.043,1,0,0.0,6.96,0.028,-1.347,0.9743,0.0265,0.0,11,20,20,100
19.074,1,0,0.0,6.62,0.028,-0.717,0.9743,0.0272,0.0,10,19,19,100
19.105,1,0,0.0,6.31,-0.001,-1.072,0.9743,0.0264,0.0,22,18,18,100
19.121,1,0,0.0,6.15,0.012,-0.761,0.9743,0.0267,0.0,10,17,18,100
19.152,1,0,0.0,5.85,-0.019,-0.802,0.9743,0.0267,0.0,7,16,16,100
19.184,1,0,0.0,5.56,-0.026,-0.698,0.9743,0.0263,0.0,7,16,16,100
19.215,1,0,0.0,5.2,-0.002,-1.279,0.9743,0.0268,0.0,4,15,15,100
19.245,1,0,0.0,4.81,-0.011,-1.305,0.9743,0.0264,0.0,3,13,13,100
19.261,1,0,0.0,4.62,-0.01,-1.318,0.9743,0.027,0.0,7,13,13,100
19.293,1,0,0.0,4.19,0.003,-1.339,0.9743,0.0267,0.0,6,11,11,100
19.309,1,0,0.0,3.99,0.0,-1.342,0.9743,0.027,0.0,2,11,11,100
19.341,1,0,0.0,3.56,0.002,-1.341,0.9743,0.0269,0.0,1,10,10,100
19.373,1,0,0.0,3.16,-0.002,-1.346,0.9743,0.0266,0.0,1,8,8,100
19.389,1,0,0.0,2.93,0.002,-1.325,0.9743,0.0266,0.0,6,8,8,100
19.406,1,0,0.0,2.73,-0.001,-1.331,0.9743,0.0265,0.0,1,7,7,100
19.422,1,0,0.0,2.53,-0.001,-1.322,0.9743,0.0267,0.0,7,7,7,100
19.438,1,0,0.0,2.3,0.001,-1.336,0.9743,0.0271,0.0,2,6,6,100
19.469,1,0,0.0,1.91,0.002,-1.343,0.9743,0.0267,0.0,3,5,5,100
19.5,1,0,0.0,1.47,0.002,-1.348,0.9743,0.0268,0.0,4,4,4,100
19.516,1,0,0.0,1.27,0.01,-1.367,0.9743,0.0267,0.0,0,3,3,100
19.546,1,0,0.0,0.86,-0.02,-1.389,0.9743,0.0271,0.0,3,2,2,100
19.562,1,0,0.0,0.66,-0.043,-1.392,0.9743,0.0262,0.0,1,1,1,100
19.594,1,0,0.0,0.34,-0.12,-0.536,0.9743,0.0264,0.0,3,0,0,100
19.626,1,0,0.0,0.12,0.092,-0.918,0.9743,0.0263,0.0,-2,3,1,100
19.642,1,0,0.0,0.07,-0.11,-0.294,0.9743,0.0267,0.0,3,0,0,100
19.675,1,0,0.0,0.02,-0.048,-0.505,0.9743,0.0258,0.0,-2,4,4,100
19.691,1,0,0.0,0.01,0.046,-0.121,0.9743,0.0258,0.0,3,-1,-1,100
19.723,1,0,0.0,0.03,0.033,-0.198,0.9743,0.0261,0.0,-2,0,0,100
19.753,1,0,0.0,0.07,0.002,-0.213,0.9743,0.0267,0.0,-2,0,0,100
19.784,1,0,0.0,0.07,-0.016,-0.333,0.9743,0.0265,0.0,-3,0,0,100
19.816,1,0,0.0,0.09,0.007,-0.305,0.9743,0.0261,0.0,2,0,0,100
19.847,1,0,0.0,0.06,0.045,0.108,0.9743,0.0264,0.0,2,0,0,100
19.863,1,0,0.0,0.06,-0.049,-0.283,0.9743,0.0262,0.0,2,0,0,100
19.88,1,0,0.0,0.03,0.03,-0.308,0.9743,0.0268,0.0,-2,0,0,100
19.896,1,0,0.0,0.02,-0.033,0.393,0.9743,0.0265,0.0,-2,0,0,100
19.927,1,0,0.0,0.04,-0.028,-0.376,0.9743,0.0269,0.0,-3,4,4,100
19.943,1,0,0.0,0.02,-0.0,0.418,0.9743,0.0263,0.0,2,0,0,100
19.959,1,0,0.0,0.03,0.003,-0.277,0.9743,0.027,0.0,2,-1,-1,100
19.976,1,0,0.0,0.04,0.005,-0.384,0.9743,0.0264,0.0,-2,4,4,100
20.007,1,0,0.0,0.04,0.031,-0.336,0.9743,0.0269,0.0,-2,0,0,100
20.038,1,0,0.0,0.02,0.025,0.434,0.9743,0.0264,0.0,2,0,0,100
20.069,1,0,0.0,0.04,-0.023,-0.387,0.9743,0.0254,0.0,2,4,4,100
20.101,1,0,0.0,0.02,-0.037,-0.307,0.9743,0.0257,0.0,-2,-1,-1,100
20.133,1,0,0.0,0.01,-0.019,0.437,0.9743,0.0249,0.0,-2,0,0,100
20.163,1,0,0.0,0.02,-0.03,-0.378,0.9743,0.0234,0.0,2,4,4,100
20.179,1,0,0.0,0.0,0.033,0.398,0.9743,0.0223,0.0,-2,0,0,100
20.196,1,0,0.0,0.01,0.005,-0.272,0.9743,0.0222,0.0,-2,0,0,100
20.226,1,0,0.0,0.01,-0.011,0.384,0.9743,0.0245,0.0,-2,0,0,100
20.243,1,0,0.0,0.02,0.062,-0.26,0.9743,0.0321,0.0,2,0,0,100
20.259,1,0,0.0,0.02,-0.061,-0.239,0.9743,0.0552,0.0,1,0,0,100
20.276,1,0,0.0,0.02,0.056,0.392,0.9743,0.0899,0.0,-1,0,0,100
20.306,1,0,0.0,0.05,0.004,0.294,0.9743,0.216,0.0,0,0,0,100
20.337,1,0,0.0,0.2,0.02,0.677,0.9743,0.3855,0.0,0,1,1,100
20.368,1,0,0.0,0.52,-0.008,1.181,0.9743,0.5887,0.0,1,3,3,100
20.384,1,0,0.0,0.71,0.029,1.295,0.9743,0.6844,0.0,2,5,5,100
20.416,1,0,0.0,1.14,-0.001,1.297,0.9743,0.8273,0.0,4,16,16,100
20.446,1,0,0.0,1.51,0.003,1.277,0.9743,0.9002,0.0,5,32,32,100
20.462,1,0,0.0,1.7,0.005,1.296,0.9743,0.9241,0.0,6,38,38,100
20.479,1,0,0.0,1.93,0.005,1.315,0.9743,0.9454,0.0,6,46,46,100
20.509,1,0,0.0,2.32,0.002,1.33,0.9743,0.9684,0.0,8,59,59,100
20.54,1,0,0.0,2.72,-0.0,1.342,0.9743,0.9817,0.0,9,72,72,100
20.571,1,0,0.0,3.15,-0.003,1.35,0.9742,0.99,0.0,10,86,86,100
20.603,1,0,0.0,3.55,0.001,1.348,0.9742,0.9942,0.0,12,99,99,100
20.619,1,0,0.0,3.79,0.003,1.342,0.9742,0.9958,0.0,12,106,106,100
20.636,1,0,0.0,3.98,0.002,1.324,0.9742,0.9968,0.0,13,113,113,100
20.666,1,0,0.0,4.4,0.0,1.283,0.9742,0.9983,0.0,14,126,126,100
20.698,1,0,0.0,4.77,0.002,1.236,0.9742,0.999,0.0,15,131,131,100
20.73,1,0,0.0,5.16,0.002,1.18,0.9742,1.0,0.0,16,132,132,100
20.746,1,0,0.0,5.34,0.004,1.163,0.9742,1.0,0.0,17,133,133,100
20.763,1,0,0.0,5.54,0.002,1.14,0.9742,1.0,0.0,18,133,133,100
20.795,1,0,0.0,5.87,0.005,1.111,0.9742,1.0,0.0,19,134,134,100
20.824,1,0,0.0,6.19,0.004,1.088,0.9742,1.0,0.0,20,134,134,100
20.855,1,0,0.0,6.54,0.004,1.07,0.9742,1.0,0.0,21,134,134,100
20.872,1,0,0.0,6.7,0.004,1.06,0.9742,1.0,0.0,21,134,134,100
20.888,1,0,0.0,6.88,0.008,1.058,0.9742,1.0,0.0,22,134,134,100
20.904,1,0,0.0,7.04,0.003,1.055,0.9742,1.0,0.0,22,130,130,100
20.936,1,0,0.0,7.38,0.001,1.059,0.9742,1.0,0.0,24,121,121,100
20.953,1,0,0.0,7.54,0.002,1.065,0.9742,1.0,0.0,24,119,119,100
20.985,1,0,0.0,7.88,0.007,1.077,0.9742,1.0,0.0,25,114,114,100
21.001,1,0,0.0,8.04,0.008,1.082,0.9742,1.0,0.0,26,112,112,100
21.031,1,0,0.0,8.36,0.004,1.098,0.9741,1.0,0.0,27,107,107,100
21.063,1,0,0.0,8.72,0.005,1.117,0.9741,1.0,0.0,28,101,101,100
21.079,1,0,0.0,8.89,0.008,1.126,0.9741,1.0,0.0,29,98,98,100
21.11,1,0,0.0,9.22,0.008,1.141,0.9741,1.0,0.0,30,92,92,100
21.14,1,0,0.0,9.59,0.01,1.167,0.9741,1.0,0.0,31,86,86,100
21.172,1,0,0.0,9.94,0.011,1.176,0.9741,1.0,0.0,32,81,81,100
21.188,1,0,0.0,10.11,0.009,1.188,0.9741,1.0,0.0,33,78,78,100
21.218,1,0,0.0,10.5,0.012,1.214,0.9741,1.0,0.0,34,71,71,100
21.235,1,0,0.0,10.68,0.013,1.215,0.9741,1.0,0.0,35,68,68,100
21.266,1,0,0.0,11.08,0.014,1.24,0.9741,1.0,0.0,36,61,61,100
21.297,1,0,0.0,11.44,0.015,1.263,0.9741,1.0,0.0,37,53,53,100
21.33,1,0,0.0,11.86,0.023,1.31,0.9741,1.0,0.0,38,41,41,100
21.346,1,0,0.0,12.06,0.059,1.39,0.9741,1.0,0.0,39,32,32,100
21.377,1,0,0.0,12.33,0.027,1.243,0.9741,1.0,0.0,40,37,37,100
21.408,1,0,0.0,12.67,0.015,1.178,0.9741,1.0,0.0,41,39,39,100
21.424,1,0,0.0,12.84,0.016,1.06,0.9741,1.0,0.0,41,40,40,100
21.456,1,0,0.0,13.2,0.017,1.157,0.9741,1.0,0.0,43,41,41,100
21.488,1,0,0.0,13.55,0.02,1.212,0.9741,1.0,0.0,44,43,43,100
21.519,1,0,0.0,13.96,0.017,1.27,0.9741,1.0,0.0,45,45,45,100
21.55,1,0,0.0,14.34,0.013,1.322,0.974,1.0,0.0,46,47,47,100
21.582,1,0,0.0,14.77,0.014,1.353,0.974,1.0,0.0,48,49,49,100
21.598,1,0,0.0,14.97,0.01,1.356,0.974,1.0,0.0,48,50,50,100
21.63,1,0,0.0,15.36,0.017,1.234,0.974,1.0,0.0,50,54,54,100
21.659,1,0,0.0,15.74,0.018,1.312,0.974,1.0,0.0,51,47,47,100
21.691,1,0,0.0,16.11,0.013,1.321,0.974,1.0,0.0,52,52,52,100
21.723,1,0,0.0,16.53,0.019,1.329,0.974,1.0,0.0,53,54,54,100
21.739,1,0,0.0,16.72,0.023,1.158,0.974,1.0,0.0,54,54,54,100
21.769,1,0,0.0,17.1,0.02,1.328,0.974,1.0,0.0,55,52,52,100
21.785,1,0,0.0,17.32,0.021,1.333,0.974,1.0,0.0,56,60,60,100
21.817,1,0,0.0,17.7,0.025,1.212,0.974,1.0,0.0,57,59,59,100
21.833,1,0,0.0,17.89,0.017,1.322,0.974,1.0,0.0,58,58,58,100
21.849,1,0,0.0,18.12,0.027,1.158,0.974,1.0,0.0,58,60,60,100
21.865,1,0,0.0,18.31,0.021,1.326,0.974,1.0,0.0,59,61,61,100
21.882,1,0,0.0,18.53,0.031,1.161,0.974,1.0,0.0,60,60,60,100
21.912,1,0,0.0,18.91,0.025,1.321,0.974,1.0,0.0,61,58,58,100
21.944,1,0,0.0,19.29,0.022,1.338,0.974,1.0,0.0,62,61,61,100
21.975,1,0,0.0,19.7,0.023,1.316,0.974,1.0,0.0,64,64,64,100
21.991,1,0,0.0,19.89,0.032,1.157,0.974,1.0,0.0,64,64,64,100
22.007,1,0,0.0,20.08,0.021,1.331,0.974,1.0,0.0,65,68,68,100
22.038,1,0,0.0,20.49,0.025,1.328,0.974,1.0,0.0,66,70,70,100
22.055,1,0,0.0,20.68,0.026,1.328,0.974,1.0,0.0,67,64,64,100
22.086,1,0,0.0,21.09,0.024,1.328,0.9739,1.0,0.0,68,67,67,100
22.116,1,0,0.0,21.47,0.021,1.32,0.9739,1.0,0.0,69,71,71,100
22.132,1,0,0.0,21.66,0.032,1.251,0.9739,1.0,0.0,70,68,68,100
22.163,1,0,0.0,22.07,0.029,1.301,0.9739,1.0,0.0,71,68,68,100
22.195,1,0,0.0,22.44,0.026,1.331,0.9739,1.0,0.0,72,71,71,100
22.226,1,0,0.0,22.85,0.026,1.323,0.9739,1.0,0.0,74,74,74,100
22.243,1,0,0.0,23.04,0.036,1.138,0.9739,1.0,0.0,74,74,74,100
22.273,1,0,0.0,23.42,0.035,1.295,0.9739,1.0,0.0,76,72,72,100
22.304,1,0,0.0,23.79,0.031,1.339,0.9739,1.0,0.0,77,75,75,100
22.335,1,0,0.0,24.2,0.029,1.323,0.9739,1.0,0.0,78,78,78,100
22.351,1,0,0.0,24.39,0.04,1.132,0.9739,1.0,0.0,79,78,78,100
22.383,1,0,0.0,24.8,0.038,1.232,0.9739,1.0,0.0,80,78,78,100
22.399,1,0,0.0,24.98,0.033,1.319,0.9739,1.0,0.0,81,84,84,100
22.43,1,0,0.0,25.35,0.039,1.218,0.9739,1.0,0.0,82,84,84,100
22.446,1,0,0.0,25.59,0.031,1.329,0.9739,1.0,0.0,83,81,81,100
22.462,1,0,0.0,25.77,0.044,1.142,0.9739,1.0,0.0,83,84,84,100
22.494,1,0,0.0,26.19,0.042,1.304,0.9739,1.0,0.0,84,87,87,100
